,word,event,anxiety,response
189,Likely,severe,0,"70%
"
190,Likely,mild,1,"75%
"
191,Likely,mild,0,"75%
"
192,Usual,severe,1,"50%
"
193,Usual,severe,0,"50%
"
194,Usual,mild,1,"50%
"
195,Usual,mild,0,"50%
"
196,Very Likely,severe,1,"85%
"
197,Very Likely,severe,0,"90%
"
198,Very Likely,mild,1,"85%
"
199,Very Likely,mild,0,"90%
"
200,Rare,severe,1,"1%
"
201,Rare,severe,0,"5%
"
202,Rare,mild,1,"5%
"
203,Rare,mild,0,"5%
"
204,Uncommon,severe,1,"5%
"
205,Uncommon,severe,0,"10%
"
206,Uncommon,mild,1,"3%
"
207,Uncommon,mild,0,"15%
"
208,Unlikely,severe,1,"20%
"
209,Unlikely,severe,0,"20%
"
210,Unlikely,mild,1,"20%
"
211,Unlikely,mild,0,"20%
"
212,Possible,severe,1,"5%
"
213,Possible,severe,0,"30%
"
214,Possible,mild,1,"30%
"
215,Possible,mild,0,"60%
"
216,Common,severe,1,"50%
"
217,Common,severe,0,"6%
"
218,Common,mild,1,"50%
"
219,Common,mild,0,"70%
"
220,Very Common,severe,1,"60%
"
221,Very Common,severe,0,"70%
"
222,Very Common,mild,1,"75%
"
223,Very Common,mild,0,"70%
"
224,Probable,severe,1,"60%
"
225,Probable,severe,0,"70%
"
226,Probable,mild,1,"75%
"
227,Probable,mild,0,"75%
"
228,Likely,severe,1,"75%
"
229,Likely,severe,0,"75%
"
230,Likely,mild,1,"75%
"
231,Likely,mild,0,"75%
"
232,Usual,severe,1,"50%
"
233,Usual,severe,0,"50%
"
234,Usual,mild,1,"50%
"
235,Usual,mild,0,"50%
"
236,Very Likely,severe,1,"85%
"
237,Very Likely,severe,0,"90%
"
238,Very Likely,mild,1,"85%
"
239,Very Likely,mild,0,"90%
"
240,Rare,severe,1,"1%
"
241,Rare,severe,0,"5%
"
242,Rare,mild,1,"3%
"
243,Rare,mild,0,"5%
"
244,Uncommon,severe,1,"5%
"
245,Uncommon,severe,0,"10%
"
246,Uncommon,mild,1,"3%
"
247,Uncommon,mild,0,"10%
"
248,Unlikely,severe,1,"20%
"
249,Unlikely,severe,0,"20%
"
250,Unlikely,mild,1,"20%
"
251,Unlikely,mild,0,"20%
"
252,Possible,severe,1,"5%
"
253,Possible,severe,0,"30%
"
254,Possible,mild,1,"40%
"
255,Possible,mild,0,"60%
"
256,Common,severe,1,"50%
"
257,Common,severe,0,"5%
"
258,Common,mild,1,"50%
"
259,Common,mild,0,"60%
"
260,Very Common,severe,1,"60%
"
261,Very Common,severe,0,"70%
"
262,Very Common,mild,1,"75%
"
263,Very Common,mild,0,"70%
"
264,Probable,severe,1,"75%
"
265,Probable,severe,0,"70%
"
266,Probable,mild,1,"75%
"
267,Probable,mild,0,"75%
"
268,Likely,severe,1,"75%
"
269,Likely,severe,0,"75%
"
270,Likely,mild,1,"75%
"
271,Likely,mild,0,"75%
"
272,Usual,severe,1,"50%
"
273,Usual,severe,0,"50%
"
274,Usual,mild,1,"50%
"
275,Usual,mild,0,"50%
"
276,Very Likely,severe,1,"75%
"
277,Very Likely,severe,0,"90%
"
278,Very Likely,mild,1,"75%
"
279,Very Likely,mild,0,"90%
"
280,Rare,severe,1,"1%
"
281,Rare,severe,0,"5%
"
282,Rare,mild,1,"5%
"
283,Rare,mild,0,"5%
"
284,Uncommon,severe,1,"10%
"
285,Uncommon,severe,0,"10%
"
286,Uncommon,mild,1,"3%
"
287,Uncommon,mild,0,"15%
"
288,Unlikely,severe,1,"20%
"
289,Unlikely,severe,0,"20%
"
290,Unlikely,mild,1,"20%
"
291,Unlikely,mild,0,"20%
"
292,Possible,severe,1,"5%
"
293,Possible,severe,0,"30%
"
294,Possible,mild,1,"20%
"
295,Possible,mild,0,"50%
"
296,Common,severe,1,"50%
"
297,Common,severe,0,"60%
"
298,Common,mild,1,"50%
"
299,Common,mild,0,"70%
"
300,Very Common,severe,1,"60%
"
301,Very Common,severe,0,"70%
"
302,Very Common,mild,1,"75%
"
303,Very Common,mild,0,"70%
"
304,Probable,severe,1,"60%
"
305,Probable,severe,0,"70%
"
306,Probable,mild,1,"75%
"
307,Probable,mild,0,"75%
"
308,Likely,severe,1,"60%
"
309,Likely,severe,0,"70%
"
310,Likely,mild,1,"75%
"
311,Likely,mild,0,"75%
"
312,Usual,severe,1,"50%
"
313,Usual,severe,0,"50%
"
314,Usual,mild,1,"50%
"
315,Usual,mild,0,"50%
"
316,Very Likely,severe,1,"85%
"
317,Very Likely,severe,0,"90%
"
318,Very Likely,mild,1,"85%
"
319,Very Likely,mild,0,"90%
"
320,Rare,severe,1,"1%
"
321,Rare,severe,0,"5%
"
322,Rare,mild,1,"5%
"
323,Rare,mild,0,"5%
"
324,Uncommon,severe,1,"10%
"
325,Uncommon,severe,0,"10%
"
326,Uncommon,mild,1,"10%
"
327,Uncommon,mild,0,"10%
"
328,Unlikely,severe,1,"20%
"
329,Unlikely,severe,0,"20%
"
330,Unlikely,mild,1,"10%
"
331,Unlikely,mild,0,"20%
"
332,Possible,severe,1,"5%
"
333,Possible,severe,0,"30%
"
334,Possible,mild,1,"20%
"
335,Possible,mild,0,"50%
"
336,Common,severe,1,"50%
"
337,Common,severe,0,"60%
"
338,Common,mild,1,"50%
"
339,Common,mild,0,"60%
"
340,Very Common,severe,1,"60%
"
341,Very Common,severe,0,"70%
"
342,Very Common,mild,1,"75%
"
343,Very Common,mild,0,"70%
"
344,Probable,severe,1,"60%
"
345,Probable,severe,0,"70%
"
346,Probable,mild,1,"75%
"
347,Probable,mild,0,"75%
"
348,Likely,severe,1,"60%
"
349,Likely,severe,0,"70%
"
350,Likely,mild,1,"75%
"
351,Likely,mild,0,"75%
"
352,Usual,severe,1,"50%
"
353,Usual,severe,0,"50%
"
354,Usual,mild,1,"50%
"
355,Usual,mild,0,"50%
"
356,Very Likely,severe,1,"85%
"
357,Very Likely,severe,0,"90%
"
358,Very Likely,mild,1,"85%
"
359,Very Likely,mild,0,"90%
"
360,Rare,severe,1,"1%
"
361,Rare,severe,0,"5%
"
362,Rare,mild,1,"3%
"
363,Rare,mild,0,"5%
"
364,Uncommon,severe,1,"1%
"
365,Uncommon,severe,0,"10%
"
366,Uncommon,mild,1,"10%
"
367,Uncommon,mild,0,"15%
"
368,Unlikely,severe,1,"20%
"
369,Unlikely,severe,0,"10%
"
370,Unlikely,mild,1,"20%
"
371,Unlikely,mild,0,"20%
"
372,Possible,severe,1,"5%
"
373,Possible,severe,0,"30%
"
374,Possible,mild,1,"40%
"
375,Possible,mild,0,"50%
"
376,Common,severe,1,"50%
"
377,Common,severe,0,"60%
"
378,Common,mild,1,"50%
"
379,Common,mild,0,"70%
"
380,Very Common,severe,1,"60%
"
381,Very Common,severe,0,"70%
"
382,Very Common,mild,1,"75%
"
383,Very Common,mild,0,"70%
"
384,Probable,severe,1,"75%
"
385,Probable,severe,0,"70%
"
386,Probable,mild,1,"75%
"
387,Probable,mild,0,"75%
"
388,Likely,severe,1,"75%
"
389,Likely,severe,0,"70%
"
390,Likely,mild,1,"75%
"
391,Likely,mild,0,"75%
"
392,Usual,severe,1,"50%
"
393,Usual,severe,0,"50%
"
394,Usual,mild,1,"50%
"
395,Usual,mild,0,"50%
"
396,Very Likely,severe,1,"85%
"
397,Very Likely,severe,0,"90%
"
398,Very Likely,mild,1,"85%
"
399,Very Likely,mild,0,"90%
"
400,Rare,severe,1,"3%
"
401,Rare,severe,0,"5%
"
402,Rare,mild,1,"5%
"
403,Rare,mild,0,"10%
"
404,Uncommon,severe,1,"10%
"
405,Uncommon,severe,0,"10%
"
406,Uncommon,mild,1,"3%
"
407,Uncommon,mild,0,"10%
"
408,Unlikely,severe,1,"20%
"
409,Unlikely,severe,0,"20%
"
410,Unlikely,mild,1,"20%
"
411,Unlikely,mild,0,"20%
"
412,Possible,severe,1,"5%
"
413,Possible,severe,0,"5%
"
414,Possible,mild,1,"20%
"
415,Possible,mild,0,"60%
"
416,Common,severe,1,"50%
"
417,Common,severe,0,"60%
"
418,Common,mild,1,"50%
"
419,Common,mild,0,"70%
"
420,Very Common,severe,1,"75%
"
421,Very Common,severe,0,"70%
"
422,Very Common,mild,1,"75%
"
423,Very Common,mild,0,"70%
"
424,Probable,severe,1,"60%
"
425,Probable,severe,0,"70%
"
426,Probable,mild,1,"75%
"
427,Probable,mild,0,"75%
"
428,Likely,severe,1,"75%
"
429,Likely,severe,0,"75%
"
430,Likely,mild,1,"75%
"
431,Likely,mild,0,"75%
"
432,Usual,severe,1,"50%
"
433,Usual,severe,0,"50%
"
434,Usual,mild,1,"50%
"
435,Usual,mild,0,"50%
"
436,Very Likely,severe,1,"75%
"
437,Very Likely,severe,0,"90%
"
438,Very Likely,mild,1,"85%
"
439,Very Likely,mild,0,"90%
"
440,Rare,severe,1,"1%
"
441,Rare,severe,0,"5%
"
442,Rare,mild,1,"3%
"
443,Rare,mild,0,"5%
"
444,Uncommon,severe,1,"10%
"
445,Uncommon,severe,0,"10%
"
446,Uncommon,mild,1,"10%
"
447,Uncommon,mild,0,"10%
"
448,Unlikely,severe,1,"20%
"
449,Unlikely,severe,0,"20%
"
450,Unlikely,mild,1,"20%
"
451,Unlikely,mild,0,"20%
"
452,Possible,severe,1,"5%
"
453,Possible,severe,0,"30%
"
454,Possible,mild,1,"20%
"
455,Possible,mild,0,"60%
"
456,Common,severe,1,"50%
"
457,Common,severe,0,"60%
"
458,Common,mild,1,"50%
"
459,Common,mild,0,"70%
"
460,Very Common,severe,1,"60%
"
461,Very Common,severe,0,"70%
"
462,Very Common,mild,1,"75%
"
463,Very Common,mild,0,"70%
"
464,Probable,severe,1,"60%
"
465,Probable,severe,0,"75%
"
466,Probable,mild,1,"75%
"
467,Probable,mild,0,"75%
"
468,Likely,severe,1,"75%
"
469,Likely,severe,0,"70%
"
470,Likely,mild,1,"75%
"
471,Likely,mild,0,"70%
"
472,Usual,severe,1,"50%
"
473,Usual,severe,0,"50%
"
474,Usual,mild,1,"50%
"
475,Usual,mild,0,"50%
"
476,Very Likely,severe,1,"75%
"
477,Very Likely,severe,0,"90%
"
478,Very Likely,mild,1,"75%
"
479,Very Likely,mild,0,"90%
"
480,Rare,severe,1,"1%
"
481,Rare,severe,0,"5%
"
482,Rare,mild,1,"3%
"
483,Rare,mild,0,"10
"
484,Uncommon,severe,1,"3%
"
485,Uncommon,severe,0,"10%
"
486,Uncommon,mild,1,"3%
"
487,Uncommon,mild,0,"15%
"
488,Unlikely,severe,1,"20%
"
489,Unlikely,severe,0,"20%
"
490,Unlikely,mild,1,"15%
"
491,Unlikely,mild,0,"20%
"
492,Possible,severe,1,"5%
"
493,Possible,severe,0,"30%
"
494,Possible,mild,1,"25%
"
495,Possible,mild,0,"60%
"
496,Common,severe,1,"50%
"
497,Common,severe,0,"5%
"
498,Common,mild,1,"50%
"
499,Common,mild,0,"60%
"
500,Very Common,severe,1,"60%
"
501,Very Common,severe,0,"70%
"
502,Very Common,mild,1,"75%
"
503,Very Common,mild,0,"70%
"
504,Probable,severe,1,"60%
"
505,Probable,severe,0,"75%
"
506,Probable,mild,1,"75%
"
507,Probable,mild,0,"75%
"
508,Likely,severe,1,"75%
"
509,Likely,severe,0,"70%
"
510,Likely,mild,1,"75%
"
511,Likely,mild,0,"75%
"
512,Usual,severe,1,"50%
"
513,Usual,severe,0,"50%
"
514,Usual,mild,1,"50%
"
515,Usual,mild,0,"50%
"
516,Very Likely,severe,1,"75%
"
517,Very Likely,severe,0,"90%
"
518,Very Likely,mild,1,"85%
"
519,Very Likely,mild,0,"90%
"
520,Rare,severe,1,"1
"
521,Rare,severe,0,"5%
"
522,Rare,mild,1,"3%
"
523,Rare,mild,0,"5%
"
524,Uncommon,severe,1,"1%
"
525,Uncommon,severe,0,"10%
"
526,Uncommon,mild,1,"10%
"
527,Uncommon,mild,0,"10%
"
528,Unlikely,severe,1,"20%
"
529,Unlikely,severe,0,"10%
"
530,Unlikely,mild,1,"20%
"
531,Unlikely,mild,0,"20%
"
532,Possible,severe,1,"5%
"
533,Possible,severe,0,"30%
"
534,Possible,mild,1,"30%
"
535,Possible,mild,0,"60%
"
536,Common,severe,1,"50%
"
537,Common,severe,0,"60%
"
538,Common,mild,1,"60%
"
539,Common,mild,0,"70%
"
540,Very Common,severe,1,"60%
"
541,Very Common,severe,0,"70%
"
542,Very Common,mild,1,"65%
"
543,Very Common,mild,0,"70%
"
544,Probable,severe,1,"60%
"
545,Probable,severe,0,"75%
"
546,Probable,mild,1,"75%
"
547,Probable,mild,0,"75%
"
548,Likely,severe,1,"75%
"
549,Likely,severe,0,"70%
"
550,Likely,mild,1,"75%
"
551,Likely,mild,0,"75%
"
552,Usual,severe,1,"50%
"
553,Usual,severe,0,"50%
"
554,Usual,mild,1,"50%
"
555,Usual,mild,0,"50%
"
556,Very Likely,severe,1,"85%
"
557,Very Likely,severe,0,"90%
"
558,Very Likely,mild,1,"75%
"
559,Very Likely,mild,0,"90%
"
560,Rare,severe,1,"1%
"
561,Rare,severe,0,"5%
"
562,Rare,mild,1,"5%
"
563,Rare,mild,0,"10
"
564,Uncommon,severe,1,"3%
"
565,Uncommon,severe,0,"10%
"
566,Uncommon,mild,1,"10%
"
567,Uncommon,mild,0,"10%
"
568,Unlikely,severe,1,"20%
"
569,Unlikely,severe,0,"20%
"
570,Unlikely,mild,1,"20%
"
571,Unlikely,mild,0,"20%
"
572,Possible,severe,1,"20%
"
573,Possible,severe,0,"30%
"
574,Possible,mild,1,"30%
"
575,Possible,mild,0,"60%
"
576,Common,severe,1,"50%
"
577,Common,severe,0,"60%
"
578,Common,mild,1,"50%
"
579,Common,mild,0,"70%
"
580,Very Common,severe,1,"60%
"
581,Very Common,severe,0,"70%
"
582,Very Common,mild,1,"75%
"
583,Very Common,mild,0,"70%
"
584,Probable,severe,1,"60%
"
585,Probable,severe,0,"70%
"
586,Probable,mild,1,"75%
"
587,Probable,mild,0,"75%
"
588,Likely,severe,1,"75%
"
589,Likely,severe,0,"70%
"
590,Likely,mild,1,"75%
"
591,Likely,mild,0,"75%
"
592,Usual,severe,1,"50%
"
593,Usual,severe,0,"50%
"
594,Usual,mild,1,"50%
"
595,Usual,mild,0,"50%
"
596,Very Likely,severe,1,"75%
"
597,Very Likely,severe,0,"90%
"
598,Very Likely,mild,1,"85%
"
599,Very Likely,mild,0,"90%
"
600,Rare,severe,1,"1%
"
601,Rare,severe,0,"5%
"
602,Rare,mild,1,"5%
"
603,Rare,mild,0,"5%
"
604,Uncommon,severe,1,"1%
"
605,Uncommon,severe,0,"10%
"
606,Uncommon,mild,1,"10%
"
607,Uncommon,mild,0,"15%
"
608,Unlikely,severe,1,"20%
"
609,Unlikely,severe,0,"20%
"
610,Unlikely,mild,1,"20%
"
611,Unlikely,mild,0,"20%
"
612,Possible,severe,1,"5%
"
613,Possible,severe,0,"30%
"
614,Possible,mild,1,"20%
"
615,Possible,mild,0,"50%
"
616,Common,severe,1,"50%
"
617,Common,severe,0,"60%
"
618,Common,mild,1,"50%
"
619,Common,mild,0,"60%
"
620,Very Common,severe,1,"60%
"
621,Very Common,severe,0,"70%
"
622,Very Common,mild,1,"75%
"
623,Very Common,mild,0,"70%
"
624,Probable,severe,1,"60%
"
625,Probable,severe,0,"70%
"
626,Probable,mild,1,"75%
"
627,Probable,mild,0,"75%
"
628,Likely,severe,1,"75%
"
629,Likely,severe,0,"70%
"
630,Likely,mild,1,"75%
"
631,Likely,mild,0,"75%
"
632,Usual,severe,1,"50%
"
633,Usual,severe,0,"50%
"
634,Usual,mild,1,"50%
"
635,Usual,mild,0,"50%
"
636,Very Likely,severe,1,"75%
"
637,Very Likely,severe,0,"90%
"
638,Very Likely,mild,1,"85%
"
639,Very Likely,mild,0,"90%
"
640,Rare,severe,1,"1%
"
641,Rare,severe,0,"5%
"
642,Rare,mild,1,"3%
"
643,Rare,mild,0,"5%
"
644,Uncommon,severe,1,"10%
"
645,Uncommon,severe,0,"10%
"
646,Uncommon,mild,1,"3%
"
647,Uncommon,mild,0,"10%
"
648,Unlikely,severe,1,"20%
"
649,Unlikely,severe,0,"20%
"
650,Unlikely,mild,1,"20%
"
651,Unlikely,mild,0,"20%
"
652,Possible,severe,1,"25%
"
653,Possible,severe,0,"5%
"
654,Possible,mild,1,"30%
"
655,Possible,mild,0,"50%
"
656,Common,severe,1,"50%
"
657,Common,severe,0,"60%
"
658,Common,mild,1,"50%
"
659,Common,mild,0,"60%
"
660,Very Common,severe,1,"60%
"
661,Very Common,severe,0,"70%
"
662,Very Common,mild,1,"75%
"
663,Very Common,mild,0,"70%
"
664,Probable,severe,1,"60%
"
665,Probable,severe,0,"70%
"
666,Probable,mild,1,"75%
"
667,Probable,mild,0,"75%
"
668,Likely,severe,1,"60%
"
669,Likely,severe,0,"70%
"
670,Likely,mild,1,"75%
"
671,Likely,mild,0,"75%
"
672,Usual,severe,1,"50%
"
673,Usual,severe,0,"50%
"
674,Usual,mild,1,"50%
"
675,Usual,mild,0,"50%
"
676,Very Likely,severe,1,"75%
"
677,Very Likely,severe,0,"90%
"
678,Very Likely,mild,1,"75%
"
679,Very Likely,mild,0,"90%
"
680,Rare,severe,1,"1%
"
681,Rare,severe,0,"5%
"
682,Rare,mild,1,"5%
"
683,Rare,mild,0,"5%
"
684,Uncommon,severe,1,"1%
"
685,Uncommon,severe,0,"10%
"
686,Uncommon,mild,1,"10%
"
687,Uncommon,mild,0,"10%
"
688,Unlikely,severe,1,"20%
"
689,Unlikely,severe,0,"20%
"
690,Unlikely,mild,1,"20%
"
691,Unlikely,mild,0,"20%
"
692,Possible,severe,1,"20%
"
693,Possible,severe,0,"5%
"
694,Possible,mild,1,"20%
"
695,Possible,mild,0,"60%
"
696,Common,severe,1,"50%
"
697,Common,severe,0,"60%
"
698,Common,mild,1,"60%
"
699,Common,mild,0,"60%
"
700,Very Common,severe,1,"70%
"
701,Very Common,severe,0,"70%
"
702,Very Common,mild,1,"75%
"
703,Very Common,mild,0,"70%
"
704,Probable,severe,1,"60%
"
705,Probable,severe,0,"75%
"
706,Probable,mild,1,"75%
"
707,Probable,mild,0,"75%
"
708,Likely,severe,1,"75%
"
709,Likely,severe,0,"75%
"
710,Likely,mild,1,"75%
"
711,Likely,mild,0,"75%
"
712,Usual,severe,1,"50%
"
713,Usual,severe,0,"50%
"
714,Usual,mild,1,"50%
"
715,Usual,mild,0,"50%
"
716,Very Likely,severe,1,"85%
"
717,Very Likely,severe,0,"90%
"
718,Very Likely,mild,1,"85%
"
719,Very Likely,mild,0,"90%
"
720,Rare,severe,1,"1%
"
721,Rare,severe,0,"5%
"
722,Rare,mild,1,"3%
"
723,Rare,mild,0,"5%
"
724,Uncommon,severe,1,"10%
"
725,Uncommon,severe,0,"10%
"
726,Uncommon,mild,1,"10%
"
727,Uncommon,mild,0,"10%
"
728,Unlikely,severe,1,"10%
"
729,Unlikely,severe,0,"20%
"
730,Unlikely,mild,1,"20%
"
731,Unlikely,mild,0,"20%
"
732,Possible,severe,1,"5%
"
733,Possible,severe,0,"30%
"
734,Possible,mild,1,"40%
"
735,Possible,mild,0,"50%
"
736,Common,severe,1,"50%
"
737,Common,severe,0,"60%
"
738,Common,mild,1,"50%
"
739,Common,mild,0,"60%
"
740,Very Common,severe,1,"60%
"
741,Very Common,severe,0,"70%
"
742,Very Common,mild,1,"75%
"
743,Very Common,mild,0,"70%
"
744,Probable,severe,1,"75%
"
745,Probable,severe,0,"70%
"
746,Probable,mild,1,"75%
"
747,Probable,mild,0,"75%
"
748,Likely,severe,1,"60%
"
749,Likely,severe,0,"70%
"
750,Likely,mild,1,"75%
"
751,Likely,mild,0,"70%
"
752,Usual,severe,1,"50%
"
753,Usual,severe,0,"50%
"
754,Usual,mild,1,"50%
"
755,Usual,mild,0,"50%
"
756,Very Likely,severe,1,"75%
"
757,Very Likely,severe,0,"90%
"
758,Very Likely,mild,1,"85%
"
759,Very Likely,mild,0,"90%
"
760,Rare,severe,1,"5%
"
761,Rare,severe,0,"5%
"
762,Rare,mild,1,"3%
"
763,Rare,mild,0,"10
"
764,Uncommon,severe,1,"5%
"
765,Uncommon,severe,0,"10%
"
766,Uncommon,mild,1,"10%
"
767,Uncommon,mild,0,"15%
"
768,Unlikely,severe,1,"20%
"
769,Unlikely,severe,0,"15%
"
770,Unlikely,mild,1,"20%
"
771,Unlikely,mild,0,"20%
"
772,Possible,severe,1,"5%
"
773,Possible,severe,0,"5%
"
774,Possible,mild,1,"30%
"
775,Possible,mild,0,"60%
"
776,Common,severe,1,"50%
"
777,Common,severe,0,"60%
"
778,Common,mild,1,"60%
"
779,Common,mild,0,"70%
"
780,Very Common,severe,1,"75%
"
781,Very Common,severe,0,"70%
"
782,Very Common,mild,1,"75%
"
783,Very Common,mild,0,"70%
"
784,Probable,severe,1,"60%
"
785,Probable,severe,0,"70%
"
786,Probable,mild,1,"75%
"
787,Probable,mild,0,"75%
"
788,Likely,severe,1,"75%
"
789,Likely,severe,0,"70%
"
790,Likely,mild,1,"75%
"
791,Likely,mild,0,"75%
"
792,Usual,severe,1,"50%
"
793,Usual,severe,0,"50%
"
